TeamId,TeamName,SubmissionDate,Score
10173740,"Taylor #4","2023-04-06 04:32:38",0.03742
9910178,"Boss 112","2023-04-05 21:57:11",0.05252
8744700,"The Devastator","2023-05-22 08:17:09",0.05903
10160154,"Xinxiu Wang22","2023-04-07 15:57:06",0.05903
10120966,areum_k,"2023-03-30 05:51:31",0.06449
10120982,nenanyo,"2023-03-29 04:04:49",0.06722
6665686,"OPENCV KOREA","2023-03-29 01:09:09",0.06722
10120983,seoyellm,"2023-03-29 04:01:14",0.06722
10120987,soysoy79,"2023-03-29 04:02:06",0.06722
10099355,Very_peri,"2023-03-29 04:02:24",0.06722
10120963,kwonjisu,"2023-05-17 03:59:33",0.06722
10120958,"Wonkyum Kim","2023-03-29 04:33:39",0.06722
7177380,"Pablo Mas","2023-04-11 12:26:21",0.07389
10000521,TAK,"2023-03-27 06:43:29",0.07803
10258224,"Chiu Shou Tsan","2023-04-20 03:27:15",0.07803
10289218,"bbb Bi86","2023-04-29 10:51:17",0.07803
9870032,Ajay.Thakur.2307,"2023-05-08 00:47:19",0.07803
10113597,"Nie wenjie","2023-05-18 14:06:50",0.07803
10110325,OneHundredDays,"2023-05-03 04:39:58",0.09374
10333100,阿里马马,"2023-05-15 10:21:18",0.09502
10017755,"Parin Lkhitworasak","2023-05-17 09:55:49",0.09526
10345584,"Ajay Thakur #3","2023-05-08 00:46:40",0.09526
10281203,mohamad_abouhaidar,"2023-05-03 10:01:24",0.11100
10043910,hutingting2,"2023-04-15 14:16:24",0.11258
8560352,M.R.0024,"2023-03-29 07:06:12",0.11261
10392440,ningnujiel,"2023-05-14 14:40:22",0.11292
10063192,"Xu Liangwei","2023-05-24 06:38:49",0.11396
6763651,donan,"2023-05-14 19:23:21",0.11415
10234923,HeMing22S151107,"2023-05-23 14:48:28",0.11451
7616395,crocrocro,"2023-03-30 06:48:50",0.11476
5608217,resilientmax,"2023-04-07 02:28:35",0.11489
9738499,"hakan #3","2023-03-31 11:12:49",0.11495
10246820,哈深橙猫猫,"2023-05-23 13:47:17",0.11521
10249311,Vanessa001,"2023-04-22 22:09:48",0.11552
5470669,"Diego O'Hurtado","2023-05-15 03:59:51",0.11581
10128906,liyujiashenzhan,"2023-05-21 14:41:18",0.11632
10370918,Allonsy903,"2023-05-24 02:29:57",0.11659
8658678,chengzhe0227,"2023-04-27 19:47:09",0.11666
10137755,"XIE Qicen","2023-04-06 18:04:19",0.11685
10099616,donghailiang,"2023-04-09 05:33:17",0.11688
10250977,harrshsinghhh,"2023-04-20 04:50:53",0.11720
10271911,pixelgunboomer1,"2023-05-13 18:42:04",0.11720
10281246,"PRACHI GOYAL CO203 37","2023-04-25 15:44:56",0.11720
10128792,"Akim Alixanov","2023-04-27 06:53:21",0.11736
10246583,jojo2023,"2023-05-04 16:41:01",0.11737
10175241,"Ilona Stinchkum","2023-04-18 11:03:38",0.11739
8601334,Laszlore,"2023-04-30 17:10:12",0.11743
9942645,AlexDrozd,"2023-05-23 08:41:59",0.11744
7000166,Phchen5,"2023-05-24 06:34:24",0.11751
10003700,"Mhlengeni Miya","2023-05-06 17:43:26",0.11751
10194051,"Montgomery Bohde","2023-04-13 02:38:53",0.11753
10118681,guojinhao2020210008,"2023-03-26 14:53:29",0.11756
10099055,cst2020210071,"2023-03-26 14:57:57",0.11756
10099066,"[Deleted] 85851221-1606-4bf5-985a-6e2d7ace7839","2023-03-26 12:17:37",0.11756
9946831,"Robert McKay","2023-05-22 14:01:49",0.11764
10197827,KomendatNV,"2023-04-17 18:45:53",0.11765
10316198,Darkwade,"2023-05-05 02:35:57",0.11766
10100288,"Li Runsheng","2023-04-12 11:25:38",0.11768
10333915,"jiangyu Cui","2023-05-22 07:06:04",0.11768
10100005,fangke123,"2023-04-11 11:57:54",0.11773
10325029,"Lucas Parzianello","2023-05-05 03:56:43",0.11779
10100542,"Li Xianmin","2023-04-12 14:23:55",0.11784
10100241,"xinru yan","2023-04-12 12:09:08",0.11785
1626663,"Avinash Kanumuru","2023-04-20 09:50:30",0.11795
10099911,wangguofeng0621,"2023-04-11 05:53:14",0.11797
10129136,andy227,"2023-04-05 03:30:41",0.11801
10099905,zhaojunlong,"2023-04-11 02:27:12",0.11807
10194301,BingBingLu0216,"2023-04-11 02:35:30",0.11808
10251407,Konnichiwa,"2023-05-08 11:46:13",0.11811
9516884,"Yunus Inan","2023-05-16 08:06:24",0.11817
10099989,yangyilin395,"2023-04-10 03:38:15",0.11817
9785635,"Daniel Dantas","2023-05-23 23:04:56",0.11818
10201919,"Zhang Jiankun","2023-04-12 14:24:30",0.11819
7599075,"Jack Tasker","2023-05-04 12:09:31",0.11821
10051999,"Akshay Nayak026","2023-04-18 01:05:21",0.11823
10214454,wangjunsong1,"2023-04-12 14:56:25",0.11824
10156818,"haochen chi","2023-04-12 14:59:21",0.11824
10214201,aaaaaaawu,"2023-04-14 00:51:54",0.11824
9702290,"Meet Kakadiya","2023-04-03 13:59:14",0.11827
10187463,"Abhinab Handique ","2023-04-07 16:11:05",0.11827
10144218,"Rui Qi Chen","2023-05-01 03:33:20",0.11827
10210542,Chan2,"2023-04-17 11:38:57",0.11827
10112695,e^iπ+1=0,"2023-04-02 08:46:06",0.11828
10212964,"vincent Yr","2023-04-12 10:05:03",0.11829
2851259,zixing_小文文,"2023-04-17 02:57:51",0.11830
10131922,MFMFMF25,"2023-03-28 19:14:47",0.11834
10234694,"Team Bremner #2","2023-04-28 16:42:15",0.11835
9967122,"Akshay Naikal","2023-04-18 01:21:19",0.11838
10179692,"Wang Rongsong","2023-04-11 06:14:49",0.11840
9852392,"Raphael B. S. Fontenelle","2023-05-22 15:03:36",0.11842
10327691,LaporteYoo,"2023-05-14 15:19:52",0.11843
10143514,Michael161989,"2023-04-29 08:32:41",0.11844
10118945,LiJunjie2023,"2023-03-26 13:59:16",0.11846
10134031,"Thomas Nguyen #3","2023-03-29 01:00:49",0.11851
10100436,FangfangLi,"2023-04-13 01:20:22",0.11856
10436448,yujiangyu2023,"2023-05-22 14:47:08",0.11864
10213986,QianQianZzz,"2023-04-13 07:42:05",0.11865
10100497,SiyuLiu0212,"2023-04-13 07:46:48",0.11865
10100000,fanyilin0527,"2023-04-10 09:20:12",0.11865
9261858,jmaple,"2023-05-13 10:22:59",0.11865
10258819,huachang0,"2023-04-20 09:05:10",0.11865
10122310,"Bimurat Mukhtar","2023-03-27 08:44:39",0.11868
10341234,"Juan Fernando Varela Joven","2023-05-08 02:15:12",0.11868
9927021,"Abdullah Caycioglu","2023-05-13 14:57:21",0.11872
10326015,MINDANG,"2023-05-04 10:26:18",0.11874
10326166,"Movie Wu","2023-05-03 07:55:49",0.11874
10117049,juke,"2023-04-01 08:36:42",0.11878
10213760,ly3288429225,"2023-04-13 05:34:07",0.11881
10044048,liwangjin,"2023-03-29 02:21:50",0.11885
10100010,guodenglu,"2023-04-12 13:31:52",0.11893
8545717,贼菜~,"2023-05-12 12:42:39",0.11895
10216862,WangShuKun,"2023-04-13 02:47:58",0.11898
5911846,"Javier Reinoso","2023-04-20 20:11:45",0.11898
10337028,"mulin yang","2023-05-05 09:36:24",0.11899
10116084,IIII,"2023-04-17 00:16:47",0.11901
10093905,"Nitin Gour","2023-03-28 05:23:24",0.11901
10100025,youleme,"2023-04-10 06:47:03",0.11901
10113198,J1mwAde,"2023-05-19 09:09:31",0.11901
10154401,Roma_zbj,"2023-04-03 14:45:18",0.11901
10213916,chihaochen1,"2023-04-12 13:17:45",0.11903
10000634,aa2139,"2023-03-29 00:40:16",0.11907
8725379,"Murugesan Narayanaswamy","2023-05-07 03:16:37",0.11908
10099880,SUNYZ020525,"2023-04-13 01:29:10",0.11911
1433075,小等等等队,"2023-04-14 05:03:38",0.11911
5366795,the_whopper2010,"2023-05-15 03:07:16",0.11914
9542503,Andres_G,"2023-05-13 08:13:26",0.11914
10346235,juyiii,"2023-05-10 06:03:01",0.11914
10105050,"Alessio Tacchinardi","2023-03-25 15:37:57",0.11915
10214455,liuxiaoyue1,"2023-04-13 05:14:56",0.11923
10244450,김영민임,"2023-04-20 15:16:02",0.11927
6466840,"Olexandr Didyk","2023-05-18 15:20:29",0.11930
10202420,"Arsen Nazaryan","2023-04-11 10:55:36",0.11935
10348418,SiyiZhangGZ,"2023-05-11 07:26:47",0.11936
8875611,"Pakawat Naktubtee","2023-03-30 13:37:50",0.11941
10214264,GouWendi,"2023-04-12 14:29:28",0.11942
10275537,zgbyd123,"2023-05-09 15:33:54",0.11946
10163947,"Yang Mingxi","2023-04-25 14:39:22",0.11946
10200788,nmsllj,"2023-04-28 13:10:42",0.11946
10240297,"slave of irene","2023-04-18 13:57:07",0.11946
10307431,Rud.Zhang,"2023-04-29 20:02:45",0.11946
10286271,"Guanwei Huang","2023-05-04 00:27:02",0.11946
10387084,TowerKing1234,"2023-05-13 11:51:45",0.11946
10371778,"Lancer Chen","2023-05-23 06:38:42",0.11946
10437521,excalibur2000,"2023-05-22 17:07:48",0.11947
10315150,Team_xjh,"2023-05-22 17:09:35",0.11947
10373221,"Olivier RAYMOND","2023-05-23 12:30:19",0.11953
10099897,"han bo","2023-04-12 15:16:42",0.11953
10352364,jx031129,"2023-05-08 12:07:45",0.11955
9757664,"Raghav Goel","2023-05-07 23:33:33",0.11956
10299349,Liujinhui,"2023-04-27 12:39:36",0.11958
9660968,anhongyan,"2023-04-27 18:13:16",0.11958
10343829,zhuyongbo,"2023-05-06 13:34:07",0.11958
10168021,钮钴禄·思儍,"2023-04-06 07:27:21",0.11958
6818692,wsTZzxy,"2023-04-18 04:15:09",0.11958
10321641,Rlagus,"2023-05-02 12:41:06",0.11964
10158573,"Emincan YILMAZ","2023-04-07 08:47:57",0.11969
10417451,"Zhang Wenzhou","2023-05-19 17:21:55",0.11972
9033800,"Hoàng Đức Nhật Minh","2023-05-08 05:19:31",0.11973
10326891,"Phạm Gia Khiêm","2023-05-11 06:32:30",0.11973
10100027,Liuxin717,"2023-04-12 14:35:19",0.11974
10415903,Daniel79865,"2023-05-23 12:44:20",0.11979
10430270,richardchi,"2023-05-24 06:24:02",0.11979
9136945,"Miroslav Kirnak","2023-05-05 15:45:12",0.11980
6286701,MichaelTornaritis,"2023-03-25 21:11:28",0.11983
10354438,LAparicio,"2023-05-20 10:24:35",0.11983
10013624,"Rohit Kumar #14","2023-05-03 06:24:43",0.11983
10304664,"Killian Lopez","2023-04-28 14:56:26",0.11995
10190009,"Mingyi Yu","2023-04-11 05:18:11",0.11995
10030444,"Yugant Bhadoria","2023-04-10 12:28:15",0.11996
10293776,"pengfei zhang","2023-05-04 09:48:31",0.11997
10373079,qweasdzxc6,"2023-05-14 09:33:44",0.11998
1393652,"team EEK","2023-04-12 17:43:58",0.11998
10199328,"Miralireza Nabavi","2023-04-10 05:08:13",0.11998
10212208,Njerigraceyy,"2023-04-12 07:33:11",0.11998
10116848,"TROY ML","2023-04-13 19:41:27",0.11998
10264354,nanthuk,"2023-04-22 23:08:21",0.11998
10099060,tanzexian2020210068,"2023-03-26 14:34:54",0.11999
10099056,2020210080黎达明,"2023-03-26 15:25:56",0.11999
10330631,chenchangyue,"2023-05-19 07:57:15",0.11999
10184609,gn1ynah,"2023-04-14 03:35:25",0.11999
10108242,WUHUCN,"2023-03-29 05:35:35",0.12002
10360405,"Aleksa Lukovic","2023-05-12 09:09:35",0.12002
10358515,T4phage,"2023-05-19 07:55:54",0.12002
10108893,"Saifeddin Alghlayini","2023-04-17 22:58:03",0.12002
10273416,YuiH,"2023-04-29 00:29:02",0.12002
10214447,Cheng195536376,"2023-04-13 05:02:20",0.12002
10046029,"Group 3","2023-05-06 21:18:50",0.12003
10223555,"nakade sota","2023-05-01 11:09:53",0.12003
10426645,"YIZHEN LUO","2023-05-22 05:41:46",0.12006
8249905,"Mateusz Wolowicz","2023-04-12 20:56:24",0.12009
10099063,liuzhizheng_2020210028,"2023-03-26 16:03:30",0.12010
10299066,"zaniar shokati","2023-04-27 12:43:19",0.12010
10311911,"breg breg","2023-04-30 23:30:56",0.12010
10306734,7ffe,"2023-05-05 14:39:19",0.12010
10367729,"Brian Lee #4","2023-05-13 21:46:25",0.12010
9589682,"Hüseyin Kalkan","2023-05-14 00:24:46",0.12010
10420307,ky0_9908,"2023-05-19 06:59:43",0.12010
10429898,BigBrains,"2023-05-21 20:40:53",0.12010
10315002,"Mohith Simhadri","2023-05-03 06:20:15",0.12010
10045326,ButterLin,"2023-03-29 10:49:09",0.12012
10229455,hillanfx,"2023-05-05 11:56:25",0.12012
9228354,"Danning Li","2023-04-28 23:18:03",0.12012
10384981,"Shimizu Ryoma","2023-05-14 09:54:08",0.12012
10326033,ChanHyukKwak,"2023-05-03 08:35:52",0.12012
10169634,Char1esZheng,"2023-04-04 15:20:02",0.12012
10011650,yuki.kawaguchi,"2023-04-15 16:16:13",0.12012
10321731,"Lisardo Iniesta","2023-05-02 11:01:10",0.12012
634009,hzshenbing,"2023-05-11 02:30:03",0.12012
10058802,"Aston Kim","2023-04-04 01:27:02",0.12012
10083520,FP,"2023-03-30 16:55:40",0.12012
10251808,chenjing923,"2023-04-21 04:56:19",0.12012
10180277,janserwart1234,"2023-04-15 09:29:43",0.12013
10191961,"Rajdeep Goyal","2023-04-29 11:12:54",0.12013
9911642,"Leona Luo","2023-03-27 19:14:48",0.12013
10100370,iamyuanjin,"2023-04-13 01:46:20",0.12018
10032439,"ino way","2023-04-09 13:47:38",0.12024
10260416,Chenxy225,"2023-04-22 06:59:41",0.12025
9125092,"Blake Poole","2023-03-31 00:14:48",0.12025
10307546,"Misa XU","2023-05-19 09:45:12",0.12027
10099934,xuyang12,"2023-04-12 13:32:35",0.12028
10128745,yuemingyue,"2023-03-28 06:35:54",0.12028
9522667,xiaohansu,"2023-04-14 01:06:45",0.12031
10263457,Palakpatel99,"2023-05-07 09:37:22",0.12032
9858524,"Xianlei Ge","2023-05-17 08:51:34",0.12034
10186256,"floating world","2023-04-07 09:38:15",0.12035
10181310,helloWorld.cpp,"2023-04-06 14:26:33",0.12038
7091407,GKitchen,"2023-05-18 17:39:47",0.12058
10245706,"Ratchanon Lertrungrueng","2023-05-17 12:40:51",0.12058
8338882,"Robert Yang_JH Digitech","2023-05-08 13:56:53",0.12059
10099795,姜凯鑫paco,"2023-03-25 06:28:49",0.12060
10075091,gym-boy,"2023-04-04 07:34:03",0.12064
10214103,Fatemehjdi,"2023-04-12 14:01:13",0.12064
10223859,CCLin,"2023-05-01 00:14:02",0.12069
7967426,"alberti rocco","2023-05-10 13:48:09",0.12072
10232270,sheep00,"2023-05-07 12:46:48",0.12074
10266054,CK_hust,"2023-05-08 01:23:33",0.12075
10208279,zzhengqinyang,"2023-04-12 14:09:42",0.12076
10345694,"joker begin","2023-05-12 02:19:57",0.12079
9902218,"HZ Empire","2023-04-07 03:24:01",0.12079
10237398,"M ENOMOTO","2023-04-17 06:46:09",0.12080
10153429,"Weiming Wu","2023-05-09 12:11:39",0.12084
4189095,"Pavel Petkun","2023-04-12 19:57:00",0.12085
10393196,SeongLiang,"2023-05-16 02:54:04",0.12088
8726339,AiDeeSiS,"2023-05-01 01:21:32",0.12090
9890686,"databilly #2","2023-03-27 04:07:55",0.12093
10358077,RabbitShanYu,"2023-05-11 09:01:58",0.12095
9829581,"Игорь Луганский","2023-04-10 20:28:39",0.12095
10343481,"Alexis Matzopoulos","2023-05-08 19:03:17",0.12096
10312855,"AI AVOCADOS","2023-05-08 21:19:26",0.12096
10206321,zhaoxiaotian43,"2023-04-11 09:22:08",0.12098
10125811,"Emin Yahyayev","2023-04-09 17:20:51",0.12098
10099979,WenhuiXie,"2023-04-13 01:40:46",0.12098
8606406,Willmor,"2023-05-09 01:25:50",0.12099
10225181,xiangsy,"2023-04-15 08:35:33",0.12099
10282046,"Nikolay #5","2023-05-03 22:15:47",0.12101
9996366,"Zifei Dong","2023-04-24 21:55:52",0.12105
10109932,DimaDimitriou3,"2023-04-17 21:46:48",0.12106
9790710,"CHINMAYA KUMAR DAS","2023-04-22 17:57:29",0.12108
9662538,"Karim Hazem","2023-04-01 06:25:22",0.12108
10201284,"Sarah AlShehri","2023-04-18 10:38:04",0.12108
10218335,songshuaikang,"2023-04-13 07:37:41",0.12110
10104144,yaropolki4,"2023-03-28 17:05:27",0.12111
10194721,"Gagan Khandelwal","2023-04-26 11:32:31",0.12111
10141640,sarsimour,"2023-03-30 07:09:38",0.12112
9564435,supercalikhac,"2023-04-30 05:21:18",0.12112
10404940,"Xia Weiyi","2023-05-17 15:32:20",0.12113
9698284,akev2794,"2023-05-12 15:14:09",0.12115
10199993,sunminkim010227,"2023-05-01 10:52:42",0.12127
10149909,amauriciogonzalez,"2023-03-31 16:14:51",0.12127
8677700,"Nick Shimbo","2023-04-04 16:15:22",0.12127
10002278,"Matheus Thomé","2023-03-27 01:56:09",0.12128
10343367,"Erdem Erzurumlu","2023-05-11 02:30:37",0.12130
10412532,RemyV69,"2023-05-23 17:47:16",0.12133
10201278,"Olexandr S","2023-04-27 16:25:57",0.12135
10393071,"Aaron #23","2023-05-22 22:08:49",0.12136
10436373,ronifami,"2023-05-22 19:30:52",0.12136
9029706,Multiyumz,"2023-05-15 14:13:59",0.12137
10434974,"Areola joshua","2023-05-22 09:20:23",0.12137
10263188,toobrainless,"2023-04-21 17:41:27",0.12145
10397862,steinwang,"2023-05-17 08:53:00",0.12146
10376748,"Mustafa Said Ay","2023-05-20 23:53:18",0.12146
10392092,linmiand,"2023-05-14 13:40:13",0.12146
10214049,ZHANGBAIRONG,"2023-04-13 07:12:10",0.12147
10343545,S_HW,"2023-05-14 08:59:55",0.12149
10130768,"[Deleted] b76f69c0-df66-4875-af4d-9de56a2e6d45","2023-04-03 05:00:29",0.12151
10217758,"karnaraj rathod","2023-04-15 20:08:29",0.12151
10321848,wknclizu,"2023-05-15 15:27:17",0.12151
10367080,ozerbar,"2023-05-21 07:51:09",0.12153
10180883,"Taegeun Lim","2023-05-06 15:46:55",0.12155
10198338,"Abdellah laassairi","2023-04-11 09:56:24",0.12155
10404900,"Thomas Deckert","2023-05-23 08:37:06",0.12158
1670942,"Steve Chen","2023-05-16 02:16:47",0.12159
10236589,CarrotBear,"2023-04-24 16:14:37",0.12163
10337934,"hoàng lê xuân","2023-05-19 13:58:54",0.12165
10270462,Anadata,"2023-05-20 03:31:56",0.12165
9216545,luwill21,"2023-04-30 08:40:32",0.12167
10165599,"Nikita Krasnytskyi","2023-04-12 17:12:47",0.12170
8002924,ggggg了,"2023-03-31 14:35:37",0.12173
2869130,"Chomba Waihenya","2023-05-12 09:13:44",0.12173
8605730,JackD141,"2023-04-30 21:07:43",0.12176
10180701,"Zicheng Wang","2023-04-11 06:33:06",0.12182
8732429,"Rifko Erlangga","2023-04-12 08:38:59",0.12183
10372458,Mrwlldkx,"2023-05-16 02:51:12",0.12186
10426230,FAndromedA,"2023-05-22 10:10:37",0.12186
739129,"Vaida Laganeckiene","2023-05-08 14:34:29",0.12187
10401446,"xiuxiu w","2023-05-22 12:38:13",0.12196
10045700,"Yu-An Li 777","2023-03-28 03:22:45",0.12196
9751838,Shravan.U.Hegde,"2023-05-22 10:19:34",0.12196
8696798,"Mario Andrés","2023-04-08 00:20:45",0.12197
10202601,"Jamie Weston","2023-04-10 17:35:06",0.12197
10367828,AAAAAABADASD,"2023-05-11 01:02:57",0.12201
8158942,yumizhu,"2023-04-11 08:31:03",0.12201
9894194,"Mohammad Reza Ehsani Sabet","2023-04-21 05:20:35",0.12203
8537112,"Diana Laveena","2023-04-12 14:50:27",0.12205
10271287,HuWenhaohao,"2023-05-06 05:27:42",0.12205
10180053,shixiaolong0611,"2023-04-10 09:06:20",0.12205
9479338,"Ivar Lyberg","2023-04-25 17:47:16",0.12206
6620394,the_jack,"2023-03-29 08:45:41",0.12207
10146232,JokerDk,"2023-04-06 06:56:05",0.12207
10123932,nicksdss,"2023-03-30 06:27:28",0.12213
9985523,SpandanRoy_1321,"2023-05-08 08:27:38",0.12215
10297369,HaileyAnita,"2023-05-19 10:16:36",0.12218
9159636,"Prasad Posture","2023-05-20 07:47:44",0.12218
10241109,"lululululu G","2023-04-23 17:20:14",0.12218
10235068,TeamEglinton,"2023-04-23 17:23:00",0.12218
10242712,"Team Harbour","2023-04-27 20:45:51",0.12219
10151083,"Maher Ahmed","2023-05-18 21:16:59",0.12220
10310937,Dreame1,"2023-05-02 02:56:31",0.12220
10194064,"Mohammad Mousavi","2023-04-12 06:31:06",0.12222
9769114,"Leandro Cassius","2023-05-19 13:51:52",0.12224
9747373,SvejkTheBrave,"2023-04-07 14:52:30",0.12224
10021260,"HCMUS M-Team","2023-04-16 06:39:15",0.12226
9957226,LiuXi.,"2023-05-18 10:03:36",0.12227
10213145,MessageXXZhang,"2023-04-12 11:12:30",0.12231
10088266,ShiroNek0,"2023-04-10 13:59:00",0.12232
10317267,"Matthis Vansteenhuyse","2023-05-01 14:36:57",0.12233
10342193,jiang1209,"2023-05-06 15:04:20",0.12233
10274543,TracyTang0804,"2023-04-30 17:15:02",0.12235
10249691,"Alperen ÜNLÜ","2023-05-02 23:57:40",0.12238
10219167,"Indraneel Dey","2023-05-23 06:06:14",0.12240
10263125,KushagraSingh03,"2023-04-20 18:27:56",0.12242
5632137,"Wonjae Lee","2023-03-29 00:28:28",0.12243
9222199,ajaymehta9,"2023-05-24 04:35:22",0.12245
10173730,"Bailey Kung","2023-04-05 07:51:46",0.12246
8031299,"Mykyta Horovoi","2023-04-01 07:40:03",0.12247
10104056,"Temirlan Raimbekov","2023-03-29 18:09:56",0.12248
10244067,DAST309_002,"2023-04-18 06:35:00",0.12249
9868316,sugiharahara,"2023-03-30 11:04:11",0.12249
8104408,"Daisuke Toriumi","2023-04-05 04:16:37",0.12249
7748379,"Hagiwara Yasuhiro","2023-04-30 08:01:14",0.12249
9380767,Danna5_SaKuRa,"2023-05-01 07:53:33",0.12249
10247457,"Aurèle Germain","2023-04-20 13:15:54",0.12250
10270615,"Jed (MMA 24 - Team Gerrard)","2023-05-19 15:08:08",0.12252
10174685,"Ignatio Calvin Hidayat","2023-04-14 16:42:15",0.12253
10232836,zambri73,"2023-04-23 04:58:22",0.12254
10278124,rachelye,"2023-04-23 21:52:19",0.12254
10300859,adityaks__19,"2023-04-27 17:48:59",0.12254
10321899,"Daniil Og","2023-05-10 14:43:51",0.12255
10239433,"Machine Learning Crew","2023-05-07 09:00:38",0.12257
10099918,"Zhang Haoyu1","2023-04-13 06:35:37",0.12258
10311122,"Asor Tar","2023-05-14 16:46:52",0.12261
10113202,"Beqa Choquri","2023-05-23 17:33:39",0.12262
10231404,"Ritika Kalani","2023-04-29 05:16:39",0.12262
7541258,FredNajjar,"2023-04-15 10:44:11",0.12262
10139336,"George Danchenko","2023-03-31 15:11:02",0.12265
10136333,voidlessVoid01,"2023-03-29 11:46:10",0.12266
9935135,braveplayer,"2023-05-24 03:02:28",0.12268
10421696,gwiyoun,"2023-05-21 16:12:22",0.12269
10154581,liu666liu,"2023-04-22 11:28:59",0.12270
10113553,JoinApper,"2023-03-25 14:01:54",0.12272
9988637,"Babak Vahdat","2023-03-28 07:58:51",0.12272
10141953,"Galina Tuznikova","2023-03-31 15:21:55",0.12273
10122373,"Kheem chandra","2023-04-11 04:18:34",0.12274
10382675,beethoven97,"2023-05-23 22:40:09",0.12274
8912734,"Shakib Uz Zaman","2023-05-16 10:23:52",0.12276
