TeamId,TeamName,SubmissionDate,Score
9963206,HyunJoon,3/13/2023 7:08,12.28312
9995171,Matheus Pedroni,3/12/2023 2:37,12.28332
9988683,GBL123,3/4/2023 13:21,12.28364
9965365,Sabrina Bruckmeier,3/3/2023 15:37,12.28366
10022237,Nikoolay Lovyagin,3/13/2023 9:44,12.28378
9972752,y.fukui,3/10/2023 8:02,12.2838
10013483,Shreeram Mohanty,3/8/2023 20:06,12.2839
9962827,Dalton Dencklau,3/8/2023 3:55,12.28467
9973568,Mateusz Kowalczyk,3/10/2023 13:14,12.28482
9962051,Nancy,3/6/2023 14:24,12.28499
9977112,RomainBdt,3/9/2023 13:43,12.28504
9964440,innitbruv,3/10/2023 18:39,12.28518
9980951,Sharov Anton,3/13/2023 20:37,12.28542
9963595,dodo,3/1/2023 5:09,12.28559
9984522,LeGraz,3/11/2023 17:08,12.28593
9973657,Tim Lincoln,3/13/2023 21:51,12.28615
9999481,aaaa,3/9/2023 18:10,12.28617
9962842,IAMSB,3/13/2023 17:19,12.2863
10021384,Elena R,3/13/2023 16:10,12.28638
9962995,Amar Loni,3/1/2023 10:38,12.28645
9965697,mukesh b raj,2/28/2023 16:44,12.28648
9972933,GyoGyoCat,3/13/2023 13:43,12.28665
9996957,hooi saw,3/13/2023 11:50,12.28682
9962926,Barbagrande007,3/5/2023 19:57,12.28694
10021764,RandomRussianUser,3/11/2023 10:19,12.28704
9989233,AkshatBhardwaj,3/6/2023 8:27,12.28712
9963067,Rohith Mahadevan,3/3/2023 3:20,12.28729
10015759,Go Watanabe,3/10/2023 2:47,12.28754
9989271,Jim Gruman,3/7/2023 20:30,12.28795
10002299,Maya,3/13/2023 20:17,12.28816
9962195,Gabiru,3/9/2023 16:19,12.28847
10004662,Tevfik Erkut,3/13/2023 23:57,12.28856
9962711,Bonnie H.,3/12/2023 14:51,12.28861
9973494,acac,3/13/2023 7:36,12.28887
10043206,Hao_ZHANG,3/13/2023 23:20,12.28925
10012379,Ünal Giray Ergün,3/13/2023 13:28,12.2898
10027187,Chandrashekhar,3/13/2023 20:42,12.28982
9962458,qnqn1927,3/13/2023 21:24,12.29
9990845,Juni Oo,3/12/2023 5:39,12.29004
9981256,Mahlon Rakes,3/4/2023 21:40,12.29062
10009783,mn_7545,3/10/2023 8:08,12.29069
9990093,Alyaa Atef,3/11/2023 9:11,12.29094
9962097,Jacob Sharples,3/13/2023 21:57,12.2911
9963450,Pranjal Rathore,3/9/2023 11:16,12.2916
9962199,pcback,3/13/2023 23:33,12.29168
10025206,Silver Surfer,3/11/2023 10:15,12.29243
10003273,Gajanan G. Ingle,3/9/2023 18:27,12.2926
9965186,Kavish Chaudhary,3/7/2023 20:07,12.29281
9997175,SHURU0615,3/6/2023 10:29,12.29338
10000323,Alex Bostick,3/7/2023 19:50,12.2934
9978011,H Y Zheng,3/2/2023 12:50,12.29376
9962737,WIXE,3/12/2023 3:55,12.29421
9988302,DanilovEgor,3/11/2023 9:19,12.29444
9966405,McKayla,3/10/2023 15:29,12.29479
10021610,Denis Muriungi,3/11/2023 16:01,12.29505
9963764,DJ,3/13/2023 18:32,12.29508
9994764,Mauricio Maroto,3/7/2023 3:50,12.29514
9964283,ysyyrps777,2/28/2023 14:51,12.29564
9990292,Ben Clarkson,3/5/2023 18:36,12.29567
9971274,Mark Peacock,3/7/2023 10:07,12.29569
10010409,Lukman Bayonle Salami,3/11/2023 13:04,12.29571
10034541,Kraggle,3/12/2023 16:56,12.29608
9962860,AckermannLevi,2/28/2023 11:51,12.29621
9962640,Burhanuddin Latsaheb,2/28/2023 13:42,12.29621
9983764,white lady,3/3/2023 12:28,12.29621
9962391,Ram Jas,3/13/2023 15:59,12.29667
10008791,b10704096_ZaiKuku,3/10/2023 7:00,12.29704
9995515,TakEnd,3/10/2023 0:02,12.2975
10003460,AlexHawkins,3/13/2023 13:46,12.29766
10003073,Rav,3/8/2023 12:59,12.29787
9981310,BlanchR2,3/9/2023 23:53,12.29787
9963639,Aman Singh,2/28/2023 10:15,12.29789
10029868,Naresha Bhat,3/13/2023 6:00,12.29791
10040105,RGowerBruh,3/13/2023 14:19,12.29807
9972126,Abdoulaye Balde,3/3/2023 17:28,12.2981
9965440,SKN,3/2/2023 9:19,12.29812
9963517,Phong Nguyen,3/7/2023 22:00,12.29902
9986292,Hiroyuki,3/7/2023 3:01,12.29924
9966962,Chris X,3/2/2023 17:24,12.29932
9969253,sehyun,3/13/2023 13:35,12.29935
9990515,i2w1s1k2,3/12/2023 16:35,12.29968
9968866,FlyHigher,3/11/2023 0:42,12.30002
9973967,Rustam Sahabutdinov,3/12/2023 15:04,12.30031
9974958,Eamonn Tweedy,3/13/2023 23:49,12.30031
9976169,Akahachi,3/2/2023 7:10,12.30069
10017490,Sujith K Mandala,3/11/2023 10:10,12.30078
10015368,Ranjeet shrivastav,3/9/2023 6:00,12.30085
9980239,Ferhat KATAR,3/11/2023 9:54,12.3009
9985972,Nitish,3/8/2023 22:16,12.30094
9962591,Javohir Toshqorgonov,3/13/2023 16:07,12.30107
10041018,misha42,3/13/2023 14:40,12.30117
9962196,David Min,3/10/2023 22:07,12.30143
9982386,[Deleted] 9a21e13a-fc9b-4296-bfa9-9087b4496de6,3/5/2023 13:30,12.30143
10013728,Sofia Matias,3/9/2023 22:21,12.30144
9983518,Somraj Saha,3/13/2023 8:02,12.30145
9993298,Sourav Saha,3/7/2023 17:19,12.30146
9988740,Freund László,3/9/2023 19:46,12.30194
9988849,Rattlesnake,3/13/2023 20:19,12.30202
9975022,Mohamed Elsayed,3/13/2023 20:49,12.30228
9984587,Savva200,3/9/2023 19:57,12.30228
9962282,Gaurav Dutta,3/1/2023 0:05,12.30237
9991049,Josue Bautista,3/13/2023 20:53,12.3027
10035852,pidaparti sitapati,3/13/2023 16:35,12.30284
10004931,Donato Riccio,3/13/2023 20:57,12.30292
10042713,Daragh Thomas,3/13/2023 20:36,12.30326
10006652,Tomasz,3/13/2023 22:52,12.30346
9982578,Roland Abel,3/3/2023 22:27,12.30405
9980971,kojimar,3/11/2023 15:09,12.30407
9992989,Tsubasa Munezawa,3/5/2023 13:10,12.30407
9967872,Griffen Thoma,3/6/2023 6:43,12.30407
9988657,JRPC,3/6/2023 10:01,12.30407
9993464,Trish Cornelissen,3/12/2023 2:28,12.30415
9973754,Brady Wagner,3/11/2023 4:25,12.30431
10012599,Ashen Ranaweera,3/13/2023 3:05,12.30438
9990667,gkitchen,3/13/2023 0:24,12.30449
9994249,TheNoob69,3/13/2023 2:56,12.30466
9963661,Grecnik,3/2/2023 8:57,12.3048
9977043,Rio Hanson,3/3/2023 1:47,12.3048
10030937,oks_mew,3/12/2023 19:19,12.30484
9987257,Shawn Michael Dayanti Intong,3/12/2023 16:17,12.30512
10013029,bitMages,3/13/2023 3:07,12.30523
9987749,davidchilin,3/13/2023 8:02,12.30548
9967616,please lord let us win,3/13/2023 22:10,12.30562
9962037,Matt OP,3/13/2023 22:48,12.30585
9988372,paypayojisan,3/13/2023 14:31,12.30588
10006159,Abhiram Ashok,3/13/2023 15:22,12.30604
10005188,Hiroyuki Otake,3/13/2023 21:10,12.30605
10005488,jayjay,3/11/2023 10:18,12.30608
9981441,kinakomochi,3/11/2023 10:58,12.30608
10019358,Unmoved.Finance,3/11/2023 16:42,12.30608
9963917,Mathurin Aché,3/11/2023 19:58,12.30608
10023672,Saumil Agrawal,3/13/2023 8:36,12.30608
9965285,Izzan Silmi A.,3/13/2023 9:14,12.30608
9962130,Suraj Dengale,3/13/2023 9:24,12.30608
10011706,TOUCHWELL R MATANHIRE,3/13/2023 12:00,12.30608
9962062,OmarVivas,3/13/2023 23:58,12.30608
10042763,ClarenceLWang,3/13/2023 19:18,12.30608
9962456,Ravi Ramakrishnan,3/13/2023 19:36,12.30608
9986503,BIZEN,3/13/2023 7:53,12.30626
9965033,Satya,3/13/2023 3:27,12.30632
10004553,norinorinori9999,3/12/2023 0:36,12.30653
9979905,Danila Biktimirov,3/3/2023 8:15,12.30665
10034577,EmilDaub,3/13/2023 15:17,12.30667
10011672,Anthony Walker,3/8/2023 13:32,12.30691
9991933,t_sak_00,3/13/2023 13:41,12.30709
9965946,KAI,3/13/2023 15:05,12.30745
9986945,Ashvanth s,3/13/2023 16:43,12.30817
10042667,VENKATA ANAND SAI KUMAR NARLA,3/13/2023 18:57,12.30851
10004535,kmkmks,3/13/2023 2:09,12.30889
10007637,Utsav_Jivani,3/13/2023 20:35,12.30928
9967631,Jared Savage,3/13/2023 22:46,12.30933
10029574,Laurent Pourchot,3/12/2023 15:58,12.3097
10023173,Patryk Lyczko,3/13/2023 18:53,12.31027
9998756,Sanjay Dasgupta,3/8/2023 13:48,12.31073
9992501,leeheewon-01,3/9/2023 5:48,12.31107
9966446,Suraj Yerramilli,3/10/2023 0:51,12.31124
9986467,Yarri Bryn,3/12/2023 22:36,12.31133
9972918,SHADMAN,3/4/2023 6:26,12.31134
10018875,edmundo peralta,3/10/2023 18:13,12.31153
9969193,[Deleted] 2f1a19b4-18d6-4d5a-916c-5e95af9378d9,3/13/2023 2:08,12.31164
10034761,Aperyan Vladimir,3/13/2023 7:00,12.31164
9982065,Sonu Kumar,3/10/2023 7:17,12.31167
10011071,Diyar,3/10/2023 0:06,12.31187
10017979,Umang Lodaya,3/9/2023 14:24,12.31209
10005866,maxsarmento,3/9/2023 17:20,12.31209
10021323,Gani Esenov,3/10/2023 5:10,12.31209
10023497,Eren Akbulut,3/10/2023 12:46,12.31209
9963496,Vikram Reddy,3/13/2023 9:42,12.31209
9972188,Ryota_Py,3/11/2023 0:09,12.31209
10017046,chickooo,3/10/2023 15:38,12.31229
9964110,__bisoye__🇳🇬,3/4/2023 0:11,12.3123
9965721,Hero_4,2/28/2023 14:13,12.31231
9987631,nosyan,3/5/2023 8:19,12.31239
9979780,Fubusch,3/3/2023 19:28,12.31246
9968599,Geevarghese George,3/7/2023 15:54,12.31265
10024279,Fangyuan peng,3/10/2023 19:52,12.31291
10017298,clara,3/13/2023 21:36,12.31296
10016650,Krishna Sai,3/10/2023 11:12,12.31354
9976516,hakan,3/10/2023 6:22,12.3139
10006715,Ollie Kemp,3/13/2023 20:49,12.31391
9962757,Shiva Kant Mishra,3/7/2023 15:39,12.31409
9963789,TondoDoni,3/13/2023 23:51,12.31409
9997010,Aaron Wu,3/13/2023 8:06,12.31411
10000908,DStjhb,3/13/2023 16:55,12.31417
10032141,Dolapo Adebo,3/12/2023 22:41,12.31426
9964382,mateuszgrzyb.pl,3/3/2023 21:57,12.31427
9988576,take,3/12/2023 1:33,12.31431
9974088,Ankitkh,3/3/2023 10:59,12.31452
9962523,dingdongwuyang,3/3/2023 8:20,12.31468
9963703,Francesc Oliveras,3/2/2023 11:24,12.31551
10024881,SUBHRAM PATEL,3/11/2023 9:36,12.31568
9999571,Van C,3/10/2023 14:24,12.31597
9969679,LHS_kuks,3/13/2023 1:04,12.31721
9967902,Amr Elsayeh,3/2/2023 13:53,12.31753
9979852,Eric Inman,3/13/2023 0:38,12.3176
9966571,Swagato,3/2/2023 17:04,12.31771
9997192,M Yama,3/13/2023 12:33,12.31777
10002473,Noufal,3/13/2023 15:04,12.31863
9966798,fugai1,2/28/2023 17:29,12.31863
9990118,Eduardo Healli,3/11/2023 9:19,12.31894
9999597,MisterFrog,3/6/2023 23:21,12.31897
9968697,Macklin Shanahan,3/10/2023 6:43,12.31898
9978203,MingJhen,3/9/2023 7:57,12.31948
9993592,RMCabato,3/13/2023 3:25,12.31948
9963558,Thierry Neusius,3/7/2023 17:16,12.31965
9976759,Yuvarani Anandhan,3/13/2023 18:15,12.31977
9994256,TobiArt,3/7/2023 0:05,12.32001
9962105,CGWell,3/13/2023 19:19,12.32007
9965444,hisa koro,3/13/2023 17:29,12.32009
9977909,Fadhil Muhammad,3/11/2023 3:35,12.32027
9966825,Saranjeet Singh Saluja,3/13/2023 1:30,12.32083
9962526,M6saw0,3/6/2023 2:17,12.32091
10033386,Aman Yadav,3/13/2023 6:30,12.32143
9964416,GadaaDhaariGeek,2/28/2023 20:01,12.32288
9962032,Oscar Aguilar,3/13/2023 21:58,12.32332
9962039,Matin,3/13/2023 23:00,12.32349
9964013,Özgür Berke Akyol,3/12/2023 20:32,12.32477
9964457,Henk Metselaar,3/6/2023 16:04,12.32527
10016403,Ram Deshmukh,3/13/2023 14:59,12.32537
9997071,Superior_Jin,3/10/2023 11:57,12.32563
10033874,Islam Tlupov,3/12/2023 8:59,12.32563
9966291,JackJohn1217,3/1/2023 14:03,12.32572
9964563,samurai,3/5/2023 9:28,12.32573
9965647,shoab ahamed,3/13/2023 17:37,12.32573
9970486,Ahsan Raza,3/5/2023 6:34,12.32576
10030688,Trung Nghia,3/12/2023 11:58,12.32594
9978662,kubo ho,3/10/2023 15:15,12.32616
9974148,Mohamed Ifreen,3/10/2023 17:43,12.32641
9964026,MHaurel,3/6/2023 12:10,12.32642
9977920,Prachi Gopalani,3/6/2023 9:51,12.32656
9975258,Gary Kaatz,3/8/2023 22:28,12.32656
10014263,komori-n,3/9/2023 22:42,12.32669
10013973,ANGEL MARTINEZ ROMERO,3/13/2023 19:29,12.32678
9964363,John Houston,2/28/2023 18:36,12.32731
9962993,Alexander Shumilin,3/13/2023 14:03,12.32737
9979540,Jasmine Bernard,3/11/2023 16:32,12.32737
9987551,[Deleted] 23bce886-1570-4b34-ac76-2dee802f90f6,3/8/2023 4:55,12.32737
9971939,tetsu2131,3/9/2023 2:04,12.32737
10002090,Franklyn Dsouza,3/13/2023 15:46,12.32737
10023544,Abhinav,3/12/2023 7:55,12.32737
10000616,TAK,3/12/2023 2:34,12.32737
9985928,Baran Sahin,3/9/2023 17:12,12.32788
9993217,Konstantin O.,3/5/2023 14:21,12.32793
9996056,theod,3/13/2023 22:25,12.32795
9983090,Juwon Yeo,3/9/2023 5:31,12.32798
9975440,Md Younus Ahamed,3/3/2023 2:18,12.32806
9980623,Faisal Alsrheed,3/13/2023 13:10,12.32806
9988220,Vishal Pandey,3/13/2023 13:13,12.32806
10016770,Mian Faisal,3/9/2023 9:59,12.32806
10012035,yuragi,3/8/2023 16:47,12.32818
9962457,hirmur,3/3/2023 14:29,12.32833
10007791,Julian,3/9/2023 18:27,12.32844
9981744,ooooosik,3/3/2023 6:11,12.32883
10021122,Rahadian Surya,3/10/2023 7:33,12.32888
10029584,Ilya Kolb,3/12/2023 2:24,12.32905
9986555,alfamame,3/5/2023 2:41,12.32969
9962888,Jimi Lee,3/6/2023 18:03,12.32971
10002326,Ameer Hamza,3/12/2023 5:11,12.32981
10043628,AyaHazem6103,3/13/2023 23:15,12.32983
9962080,Michael Mellinger,3/13/2023 23:06,12.33005
10001197,Benedito Neto,3/13/2023 13:53,12.33028
9965854,Lucy  Q. Chen,3/13/2023 19:21,12.33041
10013412,SerinKwon,3/9/2023 3:28,12.33054
9988566,Ridhima,3/10/2023 17:31,12.33094
9980539,v_parth7,3/4/2023 11:00,12.33101
10032600,RoloLP,3/12/2023 3:30,12.33113
9980476,[Deleted] a0c10c3c-c86a-4b40-8458-22bd8bb858e3,3/5/2023 22:17,12.33312
9996348,NATCHIMUTHU N,3/8/2023 4:06,12.3334
9996338,PRAVEEN BALRAJ 2217013,3/8/2023 4:09,12.3334
9996340,SPOORTHY REDDY M ,3/8/2023 4:17,12.3334
10008874,GEVARGHESE REJI JOSEPH ,3/8/2023 4:23,12.3334
9996345, V Pavithraa,3/8/2023 4:26,12.3334
10024346,Raihan Zaki,3/13/2023 0:30,12.33392
9996351,[Deleted] 2831accc-eb96-48a9-b4c3-c3c793f52a6b,3/8/2023 4:05,12.33427
9996341,Ammar Lokhandwala10,3/8/2023 4:10,12.33427
9996334,Rajnandini Yadav,3/8/2023 4:05,12.33427
9996354,Anagha Nair,3/8/2023 4:05,12.33427
10008935,SOWMYA A C 2217068,3/8/2023 4:10,12.33427
9996347,Nikita Parashar4330,3/8/2023 4:12,12.33427
9996346,VARSHINI A 2217071,3/8/2023 4:24,12.33427
10009069,JOSEPH.MERIN,3/8/2023 6:29,12.33427
10010161,Chuella Coutinho,3/9/2023 17:27,12.33427
10008939,Vayllan Victor De Souza,3/10/2023 4:38,12.33427
9993488,kuzikazunda,3/6/2023 19:14,12.33464
9968950,DawnHyun,3/13/2023 13:08,12.33473
9996350,MALA C 2217039,3/8/2023 8:06,12.33481
9966144,jazzbasscd,3/11/2023 15:45,12.33504
9999531,K R Bharat,3/11/2023 11:38,12.33523
9965327,Nayan Pariya,3/13/2023 9:19,12.3354
10025512,satan satan,3/10/2023 20:48,12.3354
10005326,MZF,3/13/2023 20:45,12.33541
10005232,Aman Kurapa,3/13/2023 21:26,12.33571
9974551,Gabriel Viana da Silva,3/2/2023 2:46,12.33634
9989986,Rostislav Korol,3/10/2023 6:29,12.33681
9973038,AJ,3/9/2023 15:37,12.33735
9962298,김광륜,3/13/2023 23:23,12.33771
9996342,PRIYANKA M,3/8/2023 4:08,12.33793
10015643,Forever_L4GAI,3/9/2023 6:30,12.33794
9981925,PercyShuai,3/12/2023 10:19,12.33794
10015949,Shawn,3/9/2023 7:36,12.33794
9979496,Lav kush Meena,3/13/2023 16:13,12.33798
9963111,dab167,3/1/2023 4:54,12.33835
9977047,Saniyat Mushrat Lamim,3/2/2023 11:14,12.33847
9979958,DANUSHKUMAR. V,3/2/2023 18:41,12.33847
9963079,"WANG, Shengjie",3/6/2023 8:44,12.33968
10008972,ANAGHA KURIACHAN,3/10/2023 4:38,12.33991
10008952,Reshma rose thomas,3/8/2023 4:31,12.33991
10008892,Ann Treesa George,3/8/2023 4:33,12.33991
10029707,Niranjan Akella,3/13/2023 18:31,12.33997
9970268,Ram kan07,3/8/2023 17:50,12.34008
9977478,Richmond Tetteh Djwerter,3/3/2023 18:32,12.3407
9961744,rf_benchmark.csv,2/27/2023 22:18,12.3411
10013053,Kazuki Hiraiso,3/11/2023 4:52,12.34153
10025613,Tgg Vgbb,3/10/2023 21:12,12.34162
9996666,Zerek77,3/7/2023 3:55,12.34177
10001554,NQN,3/13/2023 13:57,12.3428
9994330,Ali Osman Kaya,3/13/2023 17:56,12.34295
9962057,ESEEN,3/8/2023 0:44,12.34297
9997570,KagLeo23,3/13/2023 18:44,12.3443
9994201,Kamel Mohammed Yamani,3/8/2023 21:45,12.34455
9980068,GuvixO,3/11/2023 18:22,12.34473
9962060,Chirag Choudhary,3/9/2023 3:06,12.34485
10003782,Robert Trypuz,3/13/2023 10:02,12.34518
10007044,Alexis Crespo,3/9/2023 5:49,12.34519
9975511,Jinbao,3/3/2023 16:46,12.34525
9985948,AndNov,3/13/2023 1:03,12.34572
9963392,jjh0987,3/13/2023 1:20,12.34617
9966988,Prasad,3/4/2023 3:51,12.34625
10001886,Carlos Augusto Mar,3/12/2023 17:12,12.34672
9974348,ZAPLAVS,3/6/2023 7:35,12.34796
9979239,Taka007,3/13/2023 18:45,12.34812
10022857,Galvao,3/12/2023 16:54,12.34836
9980434,djillali serdoun,3/9/2023 11:54,12.34847
9975263,haiyisoft,3/7/2023 0:23,12.34893
10032479,Neh Majmudar,3/12/2023 2:40,12.3493
9972230,kitayama,3/7/2023 14:37,12.34968
9967207,Kalle K,2/28/2023 20:10,12.34971
9972741,yLim1024,3/1/2023 15:22,12.35048
10021919,Mohammad O. Siddiq,3/10/2023 8:44,12.35066
9999549,Ahmed Bedair,3/11/2023 14:45,12.3509
10035297,Yannik Gaebel ML,3/12/2023 14:46,12.35118
10019247,ahmed brahim,3/13/2023 23:53,12.35134
10003322,Roomer521,3/13/2023 8:47,12.35137
9973100,rizabek alpamys,3/4/2023 15:34,12.35217
9998859,Andreas Niemann,3/10/2023 17:01,12.35221
9999904,aditya_Rahul,3/12/2023 8:12,12.35238
9971527,abcdefasd,3/3/2023 11:44,12.3526
10032883,Axel109,3/12/2023 4:54,12.35262
10032075,Mirza,3/11/2023 21:47,12.35313
9962047,Georgios Nikolitsis,3/13/2023 12:49,12.3533
9968594,cuisheng,3/13/2023 0:07,12.35356
9965353,Refat Ahmed,3/8/2023 17:07,12.35368
9992733,astro__pat,3/8/2023 19:04,12.35429
9962700,kglctf,3/13/2023 13:32,12.35435
9988553,Anna,3/5/2023 7:00,12.3553
9966284,GeorgeR_174,3/3/2023 5:14,12.35696
9978619,HaoQingSong,3/6/2023 4:05,12.35705
9967928,DLI,3/13/2023 22:43,12.35782
10002334,rurilatte,3/8/2023 6:41,12.35838
9964091,guoyaobit,3/11/2023 9:13,12.35854
9965751,Tunahan Kılıç,3/13/2023 10:30,12.35856
10017449,chromodal,3/13/2023 5:32,12.35904
9970182,Alvin Manoj Alex,3/13/2023 10:19,12.36059
9974577,d.tth,3/11/2023 22:23,12.36066
9999473,Alex Xavier,3/6/2023 19:15,12.36133
10004868,preinis,3/13/2023 11:49,12.36135
10010697,Atsuya Kobayashi,3/8/2023 10:03,12.36139
9985291,Andrey Tolstykh,3/8/2023 15:02,12.36163
9969933,Yutaro Wada,3/8/2023 4:39,12.36234
9995692,Dauren A,3/11/2023 9:41,12.36264
9985836,Joydeep Chatterjee,3/11/2023 4:53,12.36287
10030143,SoBigHead,3/11/2023 14:10,12.36298
9985788,Siarhei  Shauchuk,3/13/2023 19:22,12.36315
9984501,Mustafa Keser,3/13/2023 7:04,12.36342
9962642,boyochan,3/12/2023 14:47,12.36425
10016503,Denis V. Kazakov,3/10/2023 8:39,12.36507
9966234,SHARAN SHETTY49,3/12/2023 10:44,12.366
9973018,xarispan,3/7/2023 13:29,12.36686
10000815,James Doran,3/11/2023 13:35,12.36698
9979682,Amr ehab abdelhamed ,3/9/2023 5:00,12.36731
9993494,Taguedong Ezechiel,3/8/2023 0:34,12.36785
10014518,Siripak Sangsinsorn,3/11/2023 12:06,12.368
9998316,anupo2o1,3/13/2023 10:56,12.36853
9995121,nishiguchinozomu,3/12/2023 11:21,12.36935
9963659,aci.patlican,3/10/2023 8:38,12.36977
9991877,Puru Behl,3/8/2023 10:18,12.37006
10024301,Aleksei Nedolivko,3/13/2023 11:15,12.37024
9998614,ParisValaroutsos,3/6/2023 15:43,12.37031
9963611,PeterGrundell,3/2/2023 10:09,12.37085
9967019,KLYUSHNIK-Alexsandr,3/8/2023 8:28,12.37171
9975826,huunnii,3/6/2023 1:05,12.3734
10030229,Harsh P. Sanghavi,3/12/2023 15:39,12.37356
10020120,KimiiG,3/9/2023 23:37,12.37389
9977787,sai teja dharmada,3/13/2023 18:14,12.3748
9965124,sudhanshu chaturvedi,3/8/2023 5:46,12.37533
9980319,Kate Va,3/2/2023 20:35,12.37549
9977360,Kate6104,3/5/2023 12:43,12.37549
9962651,Charles,3/1/2023 1:19,12.37554
10033949,Wakana,3/13/2023 13:34,12.37557
9966906,Mileta,2/28/2023 20:00,12.37567
9964120,saketh2992,3/5/2023 6:43,12.37664
10028335,Piloshun,3/13/2023 15:01,12.37678
9971460,Pradeep,3/13/2023 6:52,12.37761
9986323,Yuri Tsoglin,3/5/2023 0:31,12.37841
9991239,jvm,3/5/2023 8:18,12.37903
9972263,Kay Langhammer,3/1/2023 13:22,12.38033
10041252,korupuri Jyothirmai,3/13/2023 19:31,12.38104
9980109,Moaaz Mohamed Diab,3/9/2023 15:33,12.38127
10016194,Sergey RO,3/13/2023 17:09,12.38218
10023929,RexMundi,3/12/2023 18:51,12.38229
