TeamId,TeamName,SubmissionDate,Score
10325971,kglctf,5/14/2023 3:17,328.81828
10390945,Mark Baushenko,5/14/2023 8:38,328.81828
10321796,maxsarmento,5/14/2023 8:46,328.81828
10321624,acac,5/14/2023 9:22,328.81828
10364711,Eishkaran Singh,5/14/2023 13:02,328.81828
10392296,Roland Erdei,5/14/2023 13:59,328.81828
10348101,No name for it,5/15/2023 14:30,328.81828
10393547,Grace Hephzibah M,5/14/2023 19:10,328.81828
10334838,[Deleted] 6ee5d70d-9e40-4fc3-b15a-13e551352969,5/15/2023 21:36,328.81828
10395512,Noufal,5/15/2023 6:06,328.81828
10392456,akashgeeky,5/15/2023 19:23,328.81828
10395370,areno9516,5/15/2023 9:46,328.81828
10364374,lusang,5/14/2023 5:49,328.81828
10399635,Anish Pabba,5/15/2023 20:49,328.81887
10399999,GVarshith Reddyy,5/15/2023 19:54,328.8189
10393605,Purab Reddy,5/15/2023 23:27,328.81988
10379325,Mattapalli Sri sona,5/15/2023 19:57,328.82073
10374175,my5t1c,5/15/2023 4:38,328.82581
10319411,Brayan G. Moreno,5/15/2023 16:37,328.82639
10321966,Izzan Silmi A.,5/15/2023 15:25,328.82835
10325528,Cristian Leo,5/15/2023 1:49,328.82986
10391215,Ericka42,5/14/2023 14:07,328.83156
10396227,Omar Khankishiev,5/15/2023 23:35,328.83601
10319674,IAMSB,5/15/2023 14:45,328.83617
10366085,NECHBA MOHAMMED,5/15/2023 10:45,328.83654
10400279,MOHAMMAD ABDUL MUQTADIR,5/15/2023 20:29,328.83859
10400219,SRIVASTAV CH,5/15/2023 20:25,328.84117
10400655,Kanchan D,5/15/2023 23:13,328.84427
10320403,Francesc Oliveras,5/15/2023 9:24,328.8444
10328564,Karenina-na,5/15/2023 12:33,328.8444
10396960,Raj Kulkarni,5/15/2023 22:46,328.8444
10326424,Suraj Dengale,5/15/2023 12:01,328.8444
10397824,NUDTDMWZM,5/15/2023 12:48,328.8444
10327660,Vladislav,5/15/2023 13:03,328.8444
10398153,w842442862,5/15/2023 13:53,328.8444
10392805,Wakana　Higuchi,5/15/2023 13:57,328.8444
10341906,y s xhhhh,5/15/2023 15:35,328.8444
10335171,Andrew K,5/15/2023 16:15,328.8444
10351546,Joshua Burgin,5/15/2023 16:33,328.8444
10399298,Anshula Killamsetty ,5/15/2023 18:34,328.8444
10368469,tdoh86,5/15/2023 20:40,328.8444
10399645,srikhar_02,5/15/2023 19:22,328.8444
10400265,Warisha05,5/15/2023 21:02,328.8444
10400334,pavan_pranav,5/15/2023 21:22,328.8444
10329830,Krish Sahu,5/15/2023 21:50,328.8444
10319407,e271828,5/15/2023 23:41,328.8444
10400092,Srivastav Cheekoti,5/15/2023 20:06,328.84456
10400067,Param Shah 0112,5/15/2023 19:37,328.84808
10325544,Fujinawa,5/15/2023 21:54,328.85719
10320261,Alex D'Ippolito,5/15/2023 21:12,328.85736
10399641,Sayarnil Ganguly,5/15/2023 19:29,328.86021
10385717,KOMMI DEEKSHITA,5/15/2023 20:03,328.86075
10326977,CUAI(Basic step),5/15/2023 20:32,328.86631
10349458,AL-HUSSEIN AL-ALHLLAWI,5/15/2023 16:03,328.88133
10334291,Junichiro Morita,5/14/2023 12:51,328.89881
10395898,Shrey_Agrawal_2003,5/15/2023 20:25,328.90402
10399255,sakethreddy perla,5/15/2023 19:49,328.90455
10343245,İsmail ACAR,5/14/2023 14:10,328.90654
10326468,Joakim Arvidsson,5/15/2023 1:10,328.90686
10398747,Pooja Sindhuri ,5/15/2023 18:37,328.9252
10359189,Zi Guan Ter,5/15/2023 9:44,328.93491
10347452,FelipeKitamura,5/14/2023 18:49,328.93503
10399445,C. Beaud,5/15/2023 18:14,328.95241
10322406,MZF,5/14/2023 11:37,328.96808
10387617,Mert Urper,5/14/2023 14:56,329.02957
10364372,chromodal,5/15/2023 12:55,329.03512
10399108,Yedhoti,5/15/2023 19:38,329.09761
10320436,Patrick Blackwill,5/15/2023 18:16,329.10301
10334510,Boran Oktay DABAK,5/15/2023 12:37,329.1058
10400097,shivanthreddy22,5/15/2023 19:46,329.19825
10351349,Gürdal Yaman,5/13/2023 21:17,329.26589
10400157,Vaishnavi teertala,5/15/2023 19:59,329.28067
10389245,Süleyman Çelik,5/14/2023 7:26,329.31317
10339428,Uğur İPEKDÜZEN,5/13/2023 9:54,329.31349
10329027,Onur koç,5/15/2023 12:20,329.32208
10400239,kMadhulika ,5/15/2023 20:22,329.32335
10334262,Özgür Berke Akyol,5/12/2023 12:15,329.34063
10324481,Ali Osman Kaya,5/15/2023 23:55,329.38498
10319878,гигант местных водоёмов,5/14/2023 16:46,329.39248
10340914,Mathurin Aché,5/9/2023 7:00,329.41289
10323050,ashkin34,5/14/2023 6:09,329.43017
10323098,tatei,5/15/2023 15:56,329.46999
10351781,Sarmad_mueen,5/15/2023 21:54,329.47267
10370691,Varshini Vaddepalli,5/15/2023 19:36,329.48241
10320637,Probably Overfitting,5/15/2023 20:22,329.48264
10342405,hakan,5/8/2023 6:24,329.50162
10356580,Blueberries make me sick,5/15/2023 11:17,329.50727
10345971,WangFY000,5/9/2023 5:43,329.52372
10338743,qubohna,5/11/2023 3:57,329.5452
10323679,Sarmad_MUU,5/15/2023 23:36,329.57137
10399354,Rama Kashyap Eddu,5/15/2023 17:53,329.58585
10324527,Zoltan,5/8/2023 22:04,329.59306
10345768,woaoai1,5/7/2023 2:45,329.60134
10324470,Иван Третьяков,5/6/2023 11:01,329.60634
10334467,Bishwajit Shil,5/12/2023 10:25,329.60634
10321829,rosalia07,5/13/2023 16:53,329.60634
10338347,SamPerseus,5/10/2023 21:11,329.60634
10346740,Ayataka,5/7/2023 9:09,329.60634
10320299,Mohammad Razeghi,5/15/2023 11:24,329.60634
10334839,hy1224,5/9/2023 4:01,329.60634
10324355,Anirban Chatterjee,5/9/2023 5:07,329.60634
10342793,kojimar,5/10/2023 0:40,329.60634
10348054,gopal mengi,5/10/2023 10:01,329.60634
10369546,Migs Rocha,5/11/2023 2:44,329.60634
10323805,Parfect mind,5/12/2023 11:58,329.60634
10319612,__Boom__,5/12/2023 5:23,329.60634
10332792,Batuhan Meşeci,5/12/2023 16:38,329.60634
10330349,Huy Bui,5/15/2023 6:06,329.60634
10369486,Sky_Sky_1359,5/15/2023 8:45,329.60634
10387800,Bharghavi Korimi,5/15/2023 15:02,329.60634
10386737,Nikhitha Punati,5/15/2023 16:47,329.60634
10399876,CoNfIgMU,5/15/2023 19:20,329.60781
10335752,Drew Min,5/14/2023 11:45,329.62258
10344630,Mustang Strides,5/7/2023 2:48,329.62605
10321495,Taher Barwaniwala,5/6/2023 17:17,329.62958
10320387,A. Lesniak,5/15/2023 17:25,329.63348
10389406,Agastya Bheemreddy,5/15/2023 20:34,329.63989
10335647,Stan Borodynkin,5/10/2023 9:24,329.65389
10351082,caizhipeng123,5/15/2023 3:06,329.67265
10320849,Anusha,5/7/2023 7:24,329.73098
10319860,StatBug,5/15/2023 15:17,329.78459
10370655,Abhijit Rao.S,5/15/2023 19:31,329.79344
10400053,Vishwanath avvaru69,5/15/2023 19:51,329.79706
10391021,Shubh Srivastava,5/15/2023 16:51,329.81847
10319240,Michael Bryant,5/15/2023 21:44,329.84361
10329149,Nuri Öztürk,5/15/2023 11:25,329.86009
10398831,guilty jr,5/15/2023 19:07,329.87641
10319867,jvm,5/12/2023 9:47,329.91009
10399694,Bhavesh Kumar Raktani,5/15/2023 20:06,329.98422
10321516,Outatime,5/15/2023 12:51,330.00787
10395111,Rakshek Vasudevan,5/15/2023 22:08,330.067
10335605,RtT,5/15/2023 12:41,330.06856
10327577,erbweae,5/15/2023 23:58,330.08064
10320643,ricopue,5/15/2023 21:08,330.10493
10400114,Aryan Toshniwal,5/15/2023 19:49,330.11545
10322100,koseki,5/15/2023 11:53,330.13004
10398418,Sanskar Nagda,5/15/2023 19:15,330.23147
10356939,BaAis,5/10/2023 10:24,330.24024
10321014,CatterPingu,5/15/2023 18:13,330.24683
10322327,Jakub Nowacki,5/15/2023 13:31,330.26098
10400074,ArnavChalla,5/15/2023 21:54,330.27878
10321305,Nancy,5/15/2023 9:18,330.3046
10390188,Akshitha Vagalla,5/15/2023 17:28,330.3046
10399679,lavenderhaze,5/15/2023 21:36,330.3046
10400005,gurram madhav,5/15/2023 19:37,330.31759
10396716,Yash Goud,5/15/2023 18:39,330.31772
10344440,Jamaloo,5/15/2023 8:50,330.39524
10320845,DJ_C,5/15/2023 16:55,330.41467
10359688,Santthosh,5/15/2023 0:04,330.47857
10320156,Demko1,5/15/2023 18:37,330.56247
10346934,gregory gorbov,5/14/2023 16:00,330.60642
10400269,Jay Reddy123,5/15/2023 20:31,330.62376
10370311,Adit Rushil Potta,5/15/2023 20:26,330.63973
10319268,Iqbal Syah Akbar,5/15/2023 23:53,330.67066
10398841,Raju,5/15/2023 16:11,330.73374
10319362,tetsu2131,5/15/2023 23:50,330.75548
10366387,Jocelyn McConnon,5/15/2023 2:50,330.8306
10321147,Schmoeppel,5/12/2023 6:59,330.83434
10342173,Jiayu Qiao,5/11/2023 9:39,330.85507
10399680,Clash Squad,5/15/2023 19:51,330.87326
10382571,[Deleted] a4f98d56-471e-45de-8b00-bade495c1ed6,5/12/2023 23:21,330.94169
10354365,Lord Pepe,5/13/2023 18:54,330.96876
10399780,srihan kodupuganti,5/15/2023 21:20,330.98604
10399759,SE21UARI189,5/15/2023 19:41,330.98802
10372387,Umang Lodaya,5/11/2023 11:24,330.98844
10343995,manymany,5/14/2023 14:36,330.98844
10399541,T Akash Reddy,5/15/2023 20:27,330.98844
10400656,wqdqwqwq,5/15/2023 22:28,330.98844
10400109,Gaurav Karnam,5/15/2023 19:47,330.98881
10372229,WinEisEis,5/15/2023 8:15,331.0273
10396120,ML_WANG_001,5/15/2023 9:43,331.03236
10330113,Oleksii Zhukov,5/13/2023 7:48,331.07324
10393436,Mikail Dogruer,5/14/2023 18:15,331.0904
10322310,jumping Stardust,5/8/2023 9:33,331.10481
10326105,Faisal Alsrheed,5/6/2023 11:51,331.10912
10322190,Konstantin Kharitonov,5/4/2023 15:19,331.11023
10380727,Abhishek Chodavarapu,5/15/2023 19:19,331.11554
10370300,FrzFishCustard,5/15/2023 18:17,331.12013
10390592,Vardhanvarmab,5/15/2023 20:49,331.12408
10399316,Saketh036s,5/15/2023 19:37,331.14395
10326928,Chomba Waihenya,5/5/2023 6:39,331.14528
10319288,Dino Wun,5/8/2023 13:59,331.14662
10319516,Kentanz,5/11/2023 6:01,331.1487
10392872,DIVI MANI KRISHNA,5/15/2023 16:59,331.14899
10400151,Sanjay Errabelly,5/15/2023 20:00,331.15204
10399659,SIMHADRI G,5/15/2023 19:04,331.16125
10400174,Venna Amith,5/15/2023 20:08,331.16746
10400298,Rohithkumar439,5/15/2023 20:34,331.17281
10329741,Oksana Lutz,5/13/2023 18:08,331.18999
10395091,Soumith Kalutla,5/15/2023 19:56,331.19204
10400230,Jignyas Choudary,5/15/2023 20:16,331.19204
10399736,sakethreddy4503,5/15/2023 19:23,331.22635
10356360,family time,5/15/2023 11:15,331.25465
10400095,Saeed_alim03,5/15/2023 19:48,331.26075
10327767,MeatDad,5/15/2023 14:26,331.26726
10344797,Grigory Kovtun,5/15/2023 13:22,331.27021
10346632,BADVELLI RAM MOHAN,5/7/2023 12:13,331.27408
10325462,AidenLee,5/8/2023 4:39,331.27408
10320390,Richárd Soltész,5/15/2023 22:01,331.27783
10337820,MeiYuxin,5/15/2023 8:55,331.29334
10326596,Civet,5/15/2023 16:05,331.3007
10371373,wohoo,5/15/2023 18:51,331.3007
10398925,rishith venkata,5/15/2023 20:25,331.30722
10320306,Thierry Neusius,5/15/2023 22:06,331.30803
10320722,a64tray,5/5/2023 13:26,331.32465
10320236,rajuram,5/9/2023 14:24,331.32465
10319565,Ram Jas,5/14/2023 6:17,331.32465
10339939,LiangYiAnita2023,5/6/2023 16:21,331.32553
10342807,Transmux,5/8/2023 14:00,331.32553
10400330,vvJIGNYAS,5/15/2023 20:46,331.33007
10321810,shoab ahamed,5/15/2023 20:36,331.33406
10400321,satya vivek vedantam,5/15/2023 20:48,331.34809
10393235,Sricharan Reddy M,5/15/2023 21:52,331.34809
10358071,[Deleted] 811f6000-8aa9-4c8c-8003-bbe19ce85082,5/14/2023 14:53,331.35441
10393726,chakravardhan g,5/15/2023 18:01,331.35441
10346806,srihari p,5/14/2023 18:41,331.39665
10400691,Srujan Yadav,5/15/2023 22:37,331.41164
10322158,Wakana,5/14/2023 17:25,331.42255
10341036,Eugene Zakamskiy,5/15/2023 21:04,331.42741
10321482,marishlalwani,5/15/2023 21:57,331.45948
10332920,RomanKorn,5/8/2023 16:45,331.46785
10399900,Harshith Reddy7,5/15/2023 18:59,331.47515
10399362,THAZUDDIN VADANAPALLE,5/15/2023 19:38,331.47515
10329740,Denis Tsenev,5/12/2023 18:47,331.49824
10337533,Om Raj,5/11/2023 7:46,331.49824
10338936,rivermouth,5/11/2023 14:29,331.49824
10327044,JRPC,5/11/2023 18:14,331.49824
10384190,Mayoiboshi,5/13/2023 7:02,331.49824
10333937,Liuda Cheldieva,5/15/2023 21:17,331.49824
10393585,Hesh_50,5/15/2023 18:17,331.50253
10390988,Vaishnavi Kamisetti,5/15/2023 19:17,331.50253
10339989,rıza temizel,5/15/2023 21:36,331.50278
10393101,NaNi-003,5/15/2023 18:22,331.50278
10370888,Pranav Pidimarri,5/15/2023 18:07,331.50278
10393457,Harshitha1121,5/15/2023 18:17,331.50278
10393234,Vasundhara Reddy K,5/15/2023 18:35,331.50339
10320124,OMID BAGHCHEH SARAEI,5/15/2023 15:26,331.50999
10321078,Tolga Işık,5/15/2023 11:20,331.5187
10319281,JMAscacibar,5/15/2023 0:35,331.52061
10392507,Himabindu.Mallavarapu,5/15/2023 19:32,331.52233
10369960,Nadimpalli Alekhya,5/15/2023 19:20,331.52712
10322518,lmadsen,5/11/2023 7:32,331.52892
10400075,Lakshmi Sravani M,5/15/2023 19:40,331.53495
10319671,Srishti Negi,5/13/2023 14:04,331.55
10400282,Chetan Kommula,5/15/2023 20:31,331.5706
10319251,base_ml,5/4/2023 20:52,331.62522
10325560,Qvomkt,5/15/2023 16:07,331.62849
10321522,Andrew Schleiss,5/12/2023 7:47,331.63897
10399626,Guru saketh,5/15/2023 20:26,331.64667
10342370,Yi Zhang,5/12/2023 2:50,331.65763
10348269,Wahaj Raza,5/7/2023 16:05,331.66461
10324289,BHolland,5/6/2023 2:33,331.66959
10320296,partycia,5/8/2023 7:52,331.68432
10339073,Yumz,5/13/2023 3:36,331.68672
10355833,kazuyaA1105,5/15/2023 14:09,331.70198
10322079,Alican Noyan,5/13/2023 9:53,331.70882
10340863,Андрей Маркин,5/8/2023 0:31,331.74772
10399526,G SAI REDDY,5/15/2023 19:09,331.77011
10395568,Jayesh sonawane,5/15/2023 18:56,331.77468
10323458,koyubi,5/14/2023 8:52,331.8022
10319296,RandomRussianUser,5/14/2023 13:43,331.80338
10333721,Msufever,5/5/2023 6:07,331.82493
10359871,Hamitcan Malkoç,5/9/2023 18:14,331.84181
10327308,Alpay Abbaszade,5/13/2023 14:47,331.86074
10396644,Srikanth Mathala,5/15/2023 18:46,331.8609
10319273,ihar,5/15/2023 17:27,331.87916
10343555,Korhan Kanar,5/15/2023 14:29,331.88035
10319753,ZE Eagle,5/5/2023 5:36,331.88337
10335901,Dima Veshkin,5/5/2023 5:51,331.88337
10342933,Topson,5/15/2023 5:31,331.92316
10332795,wuyingruoxian,5/4/2023 10:33,331.93661
10400064,HarshithVarma.G,5/15/2023 21:14,331.93834
10319357,Akahachi,5/15/2023 8:10,331.95025
10360082,JJZhang,5/15/2023 9:49,331.97129
10321575,Erfan Sobhaei,5/15/2023 13:51,331.97548
10400476,Vivek Nagisetty ,5/15/2023 21:23,331.99136
10331357,Dave P. Velasco,5/15/2023 20:47,331.99746
10340803,Beubeu4L,5/10/2023 17:57,332.01419
10349678,brother2330,5/8/2023 5:13,332.02282
10319661,rafasacaan,5/13/2023 3:17,332.04145
10340293,Elric,5/15/2023 9:14,332.04565
10363352,lenamdn,5/13/2023 7:50,332.04626
10320214,Sourabh,5/15/2023 17:15,332.05118
10381822,Mohamed Amine DHIAB,5/15/2023 15:01,332.10984
10328143,KLYUSHNIK-Alexsandr,5/15/2023 17:19,332.11426
10385249,Adsi20,5/15/2023 18:17,332.11426
10320195,SHARAN SHETTY49,5/11/2023 8:32,332.1357
10397595,dietmountaindew,5/15/2023 20:50,332.14943
10319234,hisa koro,5/15/2023 22:28,332.18006
10400106,Parimi Ranga,5/15/2023 19:49,332.19128
10321428,Nicolas Noel,5/10/2023 11:40,332.19944
10320737,Steve Simons,5/9/2023 18:06,332.2086
10400245,Panuganti Charan Sai,5/15/2023 20:29,332.21665
10331171,Arun Purakkatt,5/15/2023 7:15,332.21679
10378869,yun03a,5/15/2023 19:49,332.25725
10328366,kaiba5,5/14/2023 5:25,332.28284
10400436,Samhitha Marella,5/15/2023 21:12,332.31065
10322608,raymondtoh94,5/5/2023 1:14,332.31309
10322901,Tymoteusz Strojny,5/8/2023 19:17,332.31797
10359621,Arsenii Shulikov,5/10/2023 17:14,332.31876
10378867,ye27ri,5/15/2023 20:02,332.342
10322752,Ian Faasen,5/3/2023 14:31,332.39101
10327388,MANabiulina,5/4/2023 3:24,332.39101
10398428,HarshavardhanReddy Appireddy,5/15/2023 22:14,332.39101
10400388,Sujeeth Reddy,5/15/2023 20:55,332.39223
10322830,apezzi,5/11/2023 12:16,332.43005
10400132,Gautam Tanguturi,5/15/2023 20:12,332.44173
10375365,AgentKolobok,5/14/2023 0:01,332.44832
10396760,Likhit Mariyada,5/15/2023 20:26,332.47498
10355298,harsha vardhan,5/14/2023 11:40,332.48115
10399909,Gnan Reddy Bobba,5/15/2023 20:50,332.49877
10341623,RTWyuhao,5/10/2023 3:11,332.51184
10323387,JackD141,5/15/2023 22:50,332.52562
10380487,~2020,5/14/2023 9:01,332.53998
10323861,Tussalo,5/12/2023 13:15,332.57978
10324558,abdullahsamiir,5/15/2023 14:07,332.58151
10319824,Daragh Thomas,5/15/2023 23:56,332.61148
10393501,Deepesh Bhardwaj,5/15/2023 17:11,332.62826
10319228,Belati Jagad Bintang Syuhada,5/6/2023 12:11,332.64745
10324519,devildev,5/8/2023 10:27,332.75341
10400202,Akshay sai Akula,5/15/2023 20:48,332.76839
10348047,Tommy McLennan,5/7/2023 15:57,332.76885
10382218,NITICA CO203 36,5/13/2023 11:35,332.78068
10387243,Gaurav Pandey,5/15/2023 17:37,332.78068
10391099,SAI NIKHIL,5/15/2023 18:45,332.78068
10381703,Veda Miracle ,5/15/2023 21:18,332.78068
10319745,Mehmet Nabi Duru,5/15/2023 23:51,332.78681
10387379,Nihi Reddy,5/15/2023 2:34,332.78825
10373487,Vismay C V,5/15/2023 20:56,332.80838
10336416,Suraj Yerramilli,5/15/2023 6:33,332.8179
10334362,yann barthelemy,5/15/2023 17:35,332.8386
10321554,ashrpv,5/9/2023 9:45,332.85452
10330673,Egor Ianovski,5/14/2023 3:03,332.86403
10394834,lalith barla,5/15/2023 19:31,332.86555
10400028,nikhil onteru,5/15/2023 20:10,332.8948
10322838,Marcell Mesterházi,5/10/2023 14:22,332.90069
10370058,Kai Rouse,5/15/2023 5:47,332.90105
10329036,xavier #2,5/9/2023 6:56,332.90434
10399746,Abhignya Bheemineni,5/15/2023 20:12,332.90736
10373266,Ligen Cheng,5/12/2023 8:20,332.91434
10324369,Paul Bacher,5/9/2023 10:13,332.91726
10400380,srikarkand,5/15/2023 21:55,332.92816
10336017,Jonas Vanvinckenroye,5/11/2023 13:39,332.92998
10339639,Neda Darbeheshti,5/10/2023 13:29,332.93509
10365101,jianmin yu,5/15/2023 23:23,332.95682
10399906,Akshaya Reddy,5/15/2023 20:54,332.96291
10320660,Andreyy Bushuev,5/9/2023 12:00,332.96761
10323290,JZ,5/8/2023 20:56,332.9791
10399208,ARVIND@4321,5/15/2023 16:56,332.98337
10399207,saichethan@1347,5/15/2023 17:04,332.98651
10321083,Nazim Cherpanov,5/11/2023 10:17,332.99304
10391277,Abhinav Lakkapragada,5/15/2023 19:27,333.00131
10400292,Abhinay TN,5/15/2023 22:08,333.00455
10326325,takekawa tomoki,5/13/2023 10:04,333.00659
10340002,Justyna,5/14/2023 13:37,333.00856
10370663,Asthakk,5/15/2023 19:19,333.00856
10320833,mldynamics,5/8/2023 14:32,333.03066
10325411,BruceWayne,5/8/2023 17:21,333.03066
10354914,PapuPayeng,5/8/2023 21:43,333.03066
10326115,saipuresu,5/14/2023 14:30,333.03066
10341412,Md Amimul Ihsan,5/9/2023 3:54,333.03066
10356689,MANRAJ SINGH MANN,5/9/2023 10:47,333.03066
10351037,Swastik Gorai,5/9/2023 11:20,333.03066
10359683,Devashish Gupta,5/9/2023 16:46,333.03066
10397909,Vedanshi Verma,5/15/2023 17:04,333.03066
10395478,Krishi Vysyaraju,5/15/2023 18:30,333.03066
10388905,Parth Shah,5/15/2023 20:41,333.03066
10390950,Likki Aashritha,5/15/2023 20:54,333.03066
10343127,bansy,5/6/2023 10:45,333.03256
10351133,Rusiek,5/13/2023 0:02,333.04052
10343525,MILK_TEA.T,5/13/2023 10:21,333.05546
10319751,Jingfan-Li,5/10/2023 13:22,333.06866
10323921,Vidyarth,5/12/2023 8:31,333.07258
10371557,Sahithi ,5/15/2023 20:44,333.08456
10399733,Chaitanya Yelisetti,5/15/2023 19:06,333.08584
10394883,datingwang,5/15/2023 10:00,333.08676
10390333,vishnu chinmaya varma,5/15/2023 16:45,333.08772
10326505,VISHAL SINGH CO203 67,5/3/2023 6:39,333.10603
10329232,Mohamed Abdelrazek,5/7/2023 19:59,333.10603
10390319,AMRINDER SINGH CO203 05,5/14/2023 5:49,333.10603
10364803,埃菲尔上的铁塔梦,5/10/2023 13:49,333.11778
10322761,Igor Danilov,5/14/2023 20:51,333.13532
10337068,hamburgj,5/13/2023 1:00,333.16382
10320246,tos geo,5/4/2023 3:16,333.16501
10331145,yunsuxiaozi,5/12/2023 7:25,333.17934
10400642,Dharneesh Voruganti,5/15/2023 22:16,333.19755
10387276,Viruske,5/15/2023 8:37,333.19838
10400531,Devesh Valapala,5/15/2023 22:42,333.20417
10319442,Craig Thomas,5/4/2023 15:26,333.24024
10392206,Rithwik Goke ,5/15/2023 23:03,333.29202
10381821,Varsha Teeratipally,5/15/2023 20:58,333.29728
10331935,rafiki,5/12/2023 7:08,333.29916
10327855,ReefsWorld,5/12/2023 17:11,333.30564
10319356,PeterB001,5/11/2023 23:25,333.3272
10400050,varduuu,5/15/2023 19:41,333.34697
10396456,Rithvik Gummi,5/15/2023 22:40,333.34697
10347089,AlexHawkins,5/14/2023 12:46,333.45433
10319368,Yan Teixeira,5/15/2023 19:28,333.47022
10398372,Joshitha Korrapati,5/15/2023 20:41,333.53195
10321218,Saeid Rasouli,5/4/2023 4:35,333.55246
10363226,Wrong answer on pretest 2,5/15/2023 14:52,333.56696
10319323,yasuyuki kimura,5/15/2023 6:50,333.60856
10384281,ChibiYuki,5/14/2023 3:00,333.61739
10319434,KoMaToP,5/15/2023 3:14,333.62543
10390538,Inexperienced_Guy,5/14/2023 17:13,333.65075
10395842,Mns_JbS,5/15/2023 6:57,333.65075
10352655,Hoang-Dung Nguyen,5/13/2023 17:01,333.6678
10319306,Yesaya Rudolf,5/9/2023 10:59,333.67038
10338693,IreallyWannaBreakTop150,5/14/2023 21:55,333.67183
10330972,Thiago Lima Santos,5/15/2023 18:19,333.6861
10377017,Thiago Lima Santos #2,5/15/2023 21:08,333.6861
10319658,Jenifar,5/13/2023 2:38,333.69525
10369285,Sincy Liu,5/15/2023 18:38,333.71197
10391312,Pramod05,5/15/2023 18:34,333.71563
10398343,Pallavi Potluri,5/15/2023 20:41,333.72071
10350640,Kazuki Hiraiso,5/9/2023 8:44,333.74254
10355464,Fadhl Akmal,5/9/2023 11:28,333.74254
10396417,Bhargav Mulakala,5/15/2023 22:33,333.74254
10399941,sahan.k,5/15/2023 20:35,333.75616
10320903,knnsman,5/14/2023 20:00,333.78962
10319333,Michael Bevilacqua-Linn,5/5/2023 14:24,333.86378
10337042,Parkin Pham,5/6/2023 13:12,333.89298
10324273,Djacon,5/7/2023 17:31,333.89556
10321026,nisha.roxy,5/4/2023 6:13,333.896
10391289,Deekshita03,5/15/2023 18:10,333.896
10326397,amdata,5/15/2023 22:21,333.94472
10340941,mattduerr,5/15/2023 22:32,333.9551
10398899,Sreechakritha guntuku,5/15/2023 20:30,333.96757
10353536,Ádám Horváth-Repárszky,5/10/2023 19:50,333.98071
10324966,Sibirtsev Ivan,5/15/2023 2:54,333.98905
10399739,SreeTeja11,5/15/2023 20:29,334.02128
10400317,PJ2701,5/15/2023 20:38,334.04242
10399627,Shashank Kadarla,5/15/2023 18:27,334.0613
10319245,Akio Onodera,5/15/2023 20:19,334.06656
10367621,killuaxo,5/15/2023 14:27,334.08077
10332871,Hendry Setiawan,5/13/2023 12:32,334.0942
10400079,srcl1234,5/15/2023 19:47,334.12316
10388461,SAI GOWTHAM 33333,5/15/2023 20:16,334.12579
10319397,slam,5/14/2023 23:43,334.14768
10399253,ThrishithaRaj,5/15/2023 18:20,334.14768
10399358,VarshiniMadamanchi,5/15/2023 17:32,334.14768
10399481,Srihitha Bolla,5/15/2023 17:41,334.14768
10398361,Ragatapasvi Puli,5/15/2023 21:10,334.14768
